,Fluvial Flood - 20 year return period_mean,rawmean,normed
0,0.0050431338223544033,17.8442382812,0.00050431338223544029
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,30.2727272727,0.0
4,0.0,0.0,0.0
5,0.0,128.076923077,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.074135780334472656,0.0741357803345,0.0074135780334472655
9,0.0,0.0,0.0
10,0.0,52.5789473684,0.0
11,0.049113008109006012,43.4817611031,0.0049113008109006014
12,0.039707324334553311,0.0397073243346,0.0039707324334553309
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,71.3571428571,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0079882144927978516,149.856787109,0.00079882144927978516
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.23591602870396206,0.235916028704,0.023591602870396206
38,0.0,0.0,0.0
39,0.049373183931623189,0.0493731839316,0.0049373183931623191
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,35.6785714286,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.009280079397661933,0.00928007939766,0.00092800793976619326
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.14901559012276785,0.149015590123,0.014901559012276785
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.021064929167429605,0.0210649271806,0.0021064929167429604
55,0.00064824931323528292,0.000648249313235,6.4824931323528295e-05
56,0.0,499.5,0.0
57,0.00020900417584925889,47.5716262091,2.090041758492589e-05
58,0.0,210.315789474,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,333.0,0.0
62,0.0,0.0,0.0
63,0.000492989046809574,0.00049298904681,4.92989046809574e-05
64,0.20195263624191284,0.201952636242,0.020195263624191283
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,199.8,0.0
72,0.0,199.8,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,499.5,0.0
77,0.0,333.0,0.0
78,0.0,0.0,0.0
79,0.1594273362840925,0.159427336284,0.015942733628409249
80,0.0,0.0,0.0
81,0.0,599.4,0.0
82,0.0,199.8,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.015163964845917442,0.0151639648459,0.0015163964845917443
86,0.14174437522888184,111.125996908,0.014174437522888184
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,599.4,0.0
90,0.0006964320147579366,0.000696432014758,6.964320147579366e-05
91,0.0,0.0,0.0
92,0.0,333.0,0.0
93,--,999.0,--
94,0.0,157.736842105,0.0
95,0.39685350656509399,0.396853506565,0.039685350656509397
96,0.41834014654159546,0.418340146542,0.041834014654159549
97,0.0,0.0,0.0
98,0.10860800743103027,0.108608007431,0.010860800743103027
99,0.0,0.0,0.0
100,0.12131326198577881,0.121313261986,0.012131326198577881
101,0.070276116331418351,0.0702761163314,0.0070276116331418354
102,0.0,0.0,0.0
103,0.031499039381742477,0.0314990393817,0.0031499039381742478
104,0.0,0.0,0.0
105,0.0078747598454356194,0.00787475984544,0.00078747598454356196
106,0.0074857096461688772,0.00748570964617,0.00074857096461688772
107,0.0,181.636363636,0.0
108,0.0023687199617807683,0.00236871996178,0.00023687199617807684
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.011883296645604648,0.0118832966456,0.0011883296645604647
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.008777248007910592,0.00877724800791,0.0008777248007910592
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0032539821695536375,0.00325398216955,0.00032539821695536374
130,0.0,0.0,0.0
131,0.048263030392783027,0.0482630303928,0.0048263030392783025
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.42110903603690009,239.211722996,0.042110903603690006
135,0.00094604453382392728,0.000946044533824,9.4604453382392723e-05
136,0.014484712854027748,0.014484712854,0.0014484712854027748
137,0.020825919177797105,0.0208259191778,0.0020825919177797107
138,0.54012274742126465,0.540122747421,0.054012274742126463
139,0.0,0.0,0.0
140,0.053980384554181783,0.0539803845542,0.005398038455418178
141,0.53092146653395433,0.530921466534,0.053092146653395435
142,0.089019790291786194,0.0890197902918,0.0089019790291786187
143,0.11657600849866867,0.116576008499,0.011657600849866867
144,0.33801368872324628,0.338013688723,0.033801368872324628
145,0.081017874181270599,0.0810178741813,0.0081017874181270599
146,0.031168604890505474,0.0311686048905,0.0031168604890505474
147,0.18930521011352539,0.189305210114,0.018930521011352539
148,0.036490708589553833,0.0364907085896,0.0036490708589553833
149,0.2773071050643921,0.277307105064,0.027730710506439209
150,0.32367643713951111,0.32367643714,0.032367643713951108
151,0.47864856038774761,0.478648560388,0.047864856038774758
152,0.042898084436144145,0.0428980844361,0.0042898084436144143
153,0.15928587317466736,0.159285873175,0.015928587317466734
154,0.1036276552412245,0.103627655241,0.01036276552412245
155,0.026515850654015176,0.026515850654,0.0026515850654015177
156,0.62223209034312854,64.3484717836,0.062223209034312853
157,0.0032068851093451181,0.00320688510935,0.00032068851093451178
158,0.059931104833429512,43.4921105426,0.005993110483342951
159,0.0062676659136107473,0.00626766591361,0.00062676659136107476
160,0.091118567330496655,78.9523476049,0.0091118567330496659
161,0.44999277591705322,0.449992775917,0.044999277591705321
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.10264590478712513,0.102645904787,0.010264590478712513
165,0.37374087174733478,0.373740871747,0.037374087174733478
166,0.36989037743930159,17.2958249884,0.036989037743930156
167,0.033515802025794982,0.0335158020258,0.0033515802025794982
168,0.072286611253565003,22.2706814236,0.0072286611253565003
169,0.022932596066418814,0.0229325960664,0.0022932596066418814
170,0.035803897040230889,0.0358038970402,0.0035803897040230888
171,0.22419896125793456,0.224198961258,0.022419896125793457
172,0.037938338518142697,0.0379383385181,0.0037938338518142697
173,0.32342809438705444,0.323428094387,0.032342809438705447
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.45842753923856294,0.458427539239,0.045842753923856297
178,0.0,0.0,0.0
179,0.035946592040683914,41.6594492594,0.0035946592040683916
180,0.0039775079737106962,0.00397750797371,0.00039775079737106961
181,0.0,0.0,0.0
182,0.10312198003133138,0.103121980031,0.010312198003133138
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.077275332282571232,0.0772753416323,0.0077275332282571232
186,0.064340667291121048,0.0643406672911,0.0064340667291121045
187,0.0,0.0,0.0
188,0.019016453996300697,0.0190164539963,0.0019016453996300697
189,0.33675270749811542,0.33675274096,0.033675270749811539
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.074317288398742673,24.4383574695,0.0074317288398742676
193,0.0,0.0,0.0
194,0.0016637919470667839,0.00166379194707,0.00016637919470667838
195,0.0,0.0,0.0
196,0.014406760533650717,0.0144067605337,0.0014406760533650716
197,0.013804741203784943,0.0138047412038,0.0013804741203784943
198,0.022312055031458538,0.0223120550315,0.002231205503145854
199,0.0070110900948445005,0.00701109009484,0.00070110900948445001
200,0.025765879079699516,0.0257658790797,0.0025765879079699518
201,0.022514910860495133,0.0225149108605,0.0022514910860495134
202,0.0074569648131728172,0.00745696481317,0.00074569648131728172
203,0.0020211076674362025,0.00202110766744,0.00020211076674362026
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0031171903635064759,0.00311719036351,0.0003117190363506476
207,0.0,0.0,0.0
208,0.1126575316152265,88.2497774012,0.011265753161522649
209,0.0,0.0,0.0
210,0.076130599306340807,0.0761306076719,0.0076130599306340804
211,0.36173322645284361,0.361733226453,0.036173322645284361
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0060648312792181969,0.00606483127922,0.00060648312792181973
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0212859618358123,0.0212859618358,0.00212859618358123
220,0.059862405061721802,0.0598624050617,0.00598624050617218
221,0.0024020606651902199,58.7669677734,0.00024020606651902198
222,0.03796634409162733,0.0379663440916,0.0037966344091627329
223,0.037834048271179199,0.0378340526863,0.0037834048271179199
224,0.03049731731414795,0.0304973173141,0.003049731731414795
225,0.412495261744449,0.412495261744,0.041249526174444898
226,0.0,0.0,0.0
227,0.054186460819650201,0.0541864608197,0.0054186460819650199
228,0.35094899397629958,0.350948993976,0.035094899397629956
229,0.2487751841545105,0.248775184155,0.02487751841545105
230,0.090996906161308289,58.8503489775,0.0090996906161308292
231,0.038716899497168403,0.0387168994972,0.0038716899497168401
232,0.097399481705256877,0.0973994817053,0.0097399481705256873
233,1.742718505859375,1.74271850586,0.1742718505859375
234,0.27153685513664694,0.271536855137,0.027153685513664694
235,0.057019848376512527,0.0570198483765,0.0057019848376512524
236,0.39043435596284415,23.6139143123,0.039043435596284412
237,0.0,71.3571428571,0.0
238,0.021982978372012869,0.021982978372,0.0021982978372012867
239,0.007204984625180562,225.586221018,0.00072049846251805616
